Image Link,Title,Price
https://backend.scanini.tn/api/images/plates/23/1722375555539-667187354-61.png,Nois,6.000 DT
https://backend.scanini.tn/api/images/plates/23/1722375565418-334042943-61.png,Cookies,6.000 DT
https://backend.scanini.tn/api/images/plates/23/1722375591228-603767919-61.png,Noisette,6.000 DT
https://backend.scanini.tn/api/images/plates/23/1722375606337-63928723-61.png,Brownies,6.000 DT
